Date,Open,High,Low,Close,Adj Close,Volume,returns
2020-09-19,384.0416564941406,387.07635498046875,378.72406005859375,385.54437255859375,385.54437255859375,11049507684,0.003069586260487034
2020-09-20,385.5979919433594,385.5979919433594,367.0943603515625,371.0528259277344,371.0528259277344,12292195784,-0.03758723421298804
2020-09-21,371.400146484375,375.7370300292969,336.0689697265625,341.78607177734375,341.78607177734375,17398267133,-0.07887489895061617
2020-09-22,341.72381591796875,346.600830078125,336.85504150390625,344.503173828125,344.503173828125,12732578043,0.00794971555350954
2020-09-23,344.58990478515625,344.67138671875,318.9692077636719,321.1163024902344,321.1163024902344,12899346599,-0.06788579355602253
2020-09-24,320.9850158691406,351.46148681640625,318.54510498046875,349.3555908203125,349.3555908203125,15714304470,0.08794099866959249
2020-09-25,349.41143798828125,357.7727355957031,339.01593017578125,352.1832580566406,352.1832580566406,14381086966,0.008093951580075087
2020-09-26,352.35089111328125,355.8547668457031,348.10711669921875,355.48809814453125,355.48809814453125,13049148579,0.009383864826871147
2020-09-27,354.95989990234375,361.9844055175781,349.8340759277344,357.4385070800781,357.4385070800781,13598126926,0.005486566064312859
2020-09-28,357.9259338378906,366.4321594238281,354.5476379394531,355.159423828125,355.159423828125,14258455166,-0.006376154798124589
2020-09-29,354.3630065917969,360.3533630371094,352.1468505859375,359.75738525390625,359.75738525390625,11600013236,0.012946190125610713
2020-09-30,360.03851318359375,361.17877197265625,353.32794189453125,359.9378662109375,359.9378662109375,11818610610,0.0005016740848944323
2020-10-01,360.30914306640625,369.264404296875,346.47705078125,353.2059020996094,353.2059020996094,14679481911,-0.01870312835433363
2020-10-02,352.9496765136719,354.11541748046875,336.4671630859375,346.2389221191406,346.2389221191406,14215390463,-0.01972498177140869
2020-10-03,346.2186279296875,351.3077087402344,344.66656494140625,346.5220947265625,346.5220947265625,10060167889,0.0008178531913418663
2020-10-04,346.60223388671875,354.0457458496094,345.1310119628906,352.5790100097656,352.5790100097656,10696959020,0.017479160421163265
2020-10-05,352.73681640625,355.2140808105469,349.6799011230469,353.956787109375,353.956787109375,11809507622,0.003907711634822508
2020-10-06,353.95648193359375,354.989013671875,338.0032958984375,340.81585693359375,340.81585693359375,12830796112,-0.03712580364145024
2020-10-07,340.9430847167969,342.4508361816406,334.5455627441406,341.80865478515625,341.80865478515625,11929918060,0.0029130036979352347
2020-10-08,342.0446472167969,352.21148681640625,335.6474914550781,350.7661437988281,350.7661437988281,13461017711,0.02620615039517382
2020-10-09,351.1128845214844,368.3103332519531,348.2058410644531,365.5904846191406,365.5904846191406,13043501763,0.042262747082040475
2020-10-10,365.4024658203125,378.26715087890625,365.3540344238281,370.96759033203125,370.96759033203125,13618484324,0.014708002366342399
2020-10-11,370.9284362792969,377.2467956542969,369.8280334472656,375.1420593261719,375.1420593261719,12584512533,0.011252921017721018
2020-10-12,374.7987365722656,395.1221618652344,366.642333984375,387.73126220703125,387.73126220703125,15867455424,0.033558494889834645
2020-10-13,387.1429443359375,387.37567138671875,375.58245849609375,381.1907653808594,381.1907653808594,14226744838,-0.01686863418993423
2020-10-14,381.9714660644531,387.2961730957031,374.1750183105469,379.4840393066406,379.4840393066406,13918846567,-0.0044773541995790644
2020-10-15,379.1922302246094,381.2087707519531,371.3541259765625,377.44183349609375,377.44183349609375,14964182545,-0.005381532815657342
2020-10-16,377.8684997558594,380.0215148925781,362.597412109375,366.22900390625,366.22900390625,14670784817,-0.02970743726519065
2020-10-17,366.0157165527344,369.76812744140625,364.489013671875,368.8559265136719,368.8559265136719,10951115359,0.0071728961371237965
2020-10-18,368.7275390625,378.59765625,368.129150390625,378.21368408203125,378.21368408203125,11047103109,0.025369682024107387
2020-10-19,378.4696350097656,383.3176574707031,373.7022705078125,379.93560791015625,379.93560791015625,12811242092,0.004552780347713448
2020-10-20,379.7196960449219,380.7610168457031,367.60107421875,369.13690185546875,369.13690185546875,13741586582,-0.02842246378033897
2020-10-21,369.0594177246094,400.62725830078125,368.72796630859375,392.1899719238281,392.1899719238281,20241324322,0.06245127472350509
2020-10-22,391.4886169433594,420.14166259765625,391.27630615234375,413.7729797363281,413.7729797363281,15772846485,0.055032023655851914
2020-10-23,414.05133056640625,418.9599304199219,403.08203125,409.7666931152344,409.7666931152344,14256222052,-0.009682330208334755
2020-10-24,409.7672424316406,416.59967041015625,407.8517150878906,412.4576110839844,412.4576110839844,12201739194,0.006566951423729428
2020-10-25,412.4576416015625,417.1592102050781,405.35064697265625,406.2177734375,406.2177734375,10890207469,-0.015128433756102622
2020-10-26,406.2179870605469,411.2798767089844,383.78289794921875,393.8883056640625,393.8883056640625,15155684229,-0.030351866854822607
2020-10-27,393.88818359375,409.7728576660156,390.60845947265625,403.9970397949219,403.9970397949219,13940434102,0.025663961040470307
2020-10-28,403.9971008300781,408.9647521972656,381.1463317871094,388.6507568359375,388.6507568359375,15276441134,-0.037986127241859236
2020-10-29,388.65106201171875,393.2276916503906,381.28875732421875,386.7301025390625,386.7301025390625,12920477749,-0.004941851425972588
2020-10-30,386.7302551269531,391.4647216796875,375.0924072265625,382.8199768066406,382.8199768066406,13688056970,-0.010110735385608915
2020-10-31,382.8200378417969,393.0101318359375,381.2952575683594,386.59033203125,386.59033203125,11276963426,0.009848898837674147
2020-11-01,386.59033203125,397.1161193847656,385.16552734375,396.3581848144531,396.3581848144531,10475146018,0.02526667630791546
2020-11-02,396.3559875488281,403.2407531738281,381.01763916015625,383.15673828125,383.15673828125,13997574252,-0.033306859903456054
2020-11-03,383.1560363769531,389.515380859375,371.312744140625,387.6021728515625,387.6021728515625,12588494762,0.011602130737028649
2020-11-04,387.60321044921875,407.6656494140625,377.8276062011719,402.1419982910156,402.1419982910156,15126077675,0.03751223924387381
2020-11-05,402.1429443359375,417.52593994140625,397.2458190917969,414.0673522949219,414.0673522949219,15440711038,0.02965458483467409
2020-11-06,414.06671142578125,456.20062255859375,412.9822998046875,454.71929931640625,454.71929931640625,16738305610,0.0981771366329065
2020-11-07,454.7225646972656,465.67547607421875,428.45635986328125,435.713134765625,435.713134765625,18873289788,-0.04179757617359503
2020-11-08,435.71881103515625,457.78045654296875,433.1537780761719,453.5547790527344,453.5547790527344,11292383601,0.040948144234179695
2020-11-09,453.57415771484375,457.349609375,435.16387939453125,444.1630554199219,444.1630554199219,13704320630,-0.02070692244149086
2020-11-10,444.1663818359375,453.75836181640625,439.6001281738281,449.67962646484375,449.67962646484375,12090381666,0.01242014836129579
2020-11-11,449.6796569824219,473.578857421875,449.5249328613281,462.9605407714844,462.9605407714844,14075403511,0.029534169495399443
2020-11-12,462.95953369140625,467.6778259277344,452.0724182128906,461.0052795410156,461.0052795410156,12877327234,-0.004223386354289427
2020-11-13,461.0054931640625,475.2172546386719,457.2982482910156,474.6264343261719,474.6264343261719,13191505725,0.029546635124694687
2020-11-14,474.6264343261719,475.16143798828125,452.986083984375,460.14984130859375,460.14984130859375,10312037942,-0.030501025586850417
2020-11-15,460.14990234375,460.99407958984375,440.25433349609375,447.55908203125,447.55908203125,10308617165,-0.027362302769762148
2020-11-16,447.5589904785156,463.8310241699219,445.5016174316406,459.9403076171875,459.9403076171875,11441239444,0.027663890831452376
2020-11-17,464.4066467285156,482.2322082519531,460.776611328125,480.3600769042969,480.3600769042969,14593057877,0.044396563964784974
2020-11-18,480.3468322753906,491.9999084472656,465.8309631347656,479.48406982421875,479.48406982421875,17880199224,-0.001823646722940775
2020-11-19,479.48101806640625,480.1217346191406,465.7042541503906,471.63043212890625,471.63043212890625,12473929218,-0.016379350617824917
2020-11-20,471.6314697265625,513.6103515625,471.6314697265625,509.74456787109375,509.74456787109375,18629943296,0.08081356321758748
2020-11-21,509.7445983886719,550.2274169921875,504.2377624511719,549.4866333007812,549.4866333007812,20757099184,0.07796466688339021
2020-11-22,549.4866333007812,579.3724975585938,514.5172119140625,558.068115234375,558.068115234375,21967049601,0.015617271492200935
2020-11-23,558.0595092773438,609.9876098632812,551.2652587890625,608.4540405273438,608.4540405273438,27272302872,0.09028633587462331
2020-11-24,608.5227661132812,621.1734008789062,593.8351440429688,603.8977661132812,603.8977661132812,23281758100,-0.007488280314670304
2020-11-25,603.9020385742188,605.0941772460938,559.67138671875,570.6866455078125,570.6866455078125,20088492893,-0.05499460748003315
2020-11-26,570.514892578125,575.6414794921875,485.497314453125,518.8011474609375,518.8011474609375,31104004592,-0.09091766638538712
2020-11-27,519.1080932617188,530.7771606445312,497.24261474609375,517.4937133789062,517.4937133789062,16831105703,-0.0025201063807008817
2020-11-28,517.5973510742188,548.0448608398438,508.1253662109375,538.2297973632812,538.2297973632812,14770243833,0.04007021428140933
2020-11-29,538.2645874023438,576.6024169921875,531.987548828125,575.758056640625,575.758056640625,15017517758,0.06972534679646114
2020-11-30,575.757080078125,615.2405395507812,571.5377807617188,614.842529296875,614.842529296875,20276867833,0.06788350107386454
2020-12-01,615.0703125,635.1605834960938,571.7539672851562,587.3241577148438,587.3241577148438,27178964465,-0.04475677961558855
2020-12-02,587.2615966796875,604.0224609375,578.7410278320312,598.3523559570312,598.3523559570312,16883292129,0.018777021338771238
2020-12-03,598.459228515625,622.4526977539062,588.3463745117188,616.708740234375,616.708740234375,16146190946,0.030678218435329363
2020-12-04,616.7227783203125,618.983154296875,569.2835083007812,569.3541870117188,569.3541870117188,16337589997,-0.07678592848328947
2020-12-05,569.34765625,596.595458984375,563.1066284179688,596.595458984375,596.595458984375,13498010566,0.047845914887590935
2020-12-06,596.5686645507812,606.7919311523438,584.4117431640625,601.9089965820312,601.9089965820312,11290893016,0.008906433191264718
2020-12-07,601.797119140625,602.9179077148438,585.4286499023438,591.8433837890625,591.8433837890625,10720480962,-0.01672281499383932
2020-12-08,591.9008178710938,594.7515869140625,552.46923828125,554.8277587890625,554.8277587890625,14398919320,-0.06254293959158741
2020-12-09,554.7929077148438,577.2883911132812,532.9984130859375,573.4791259765625,573.4791259765625,15855915840,0.033616499701109914
2020-12-10,573.5040283203125,574.6001586914062,549.7840576171875,559.6785278320312,559.6785278320312,11672582040,-0.024064691319026776
2020-12-11,559.67919921875,560.376708984375,537.8116455078125,545.79736328125,545.79736328125,11098819124,-0.024802031631535493
2020-12-12,545.5785522460938,573.3394165039062,545.24560546875,568.5673217773438,568.5673217773438,8534557897,0.041718703731370654
2020-12-13,568.60986328125,593.78125,564.5659790039062,589.6632080078125,589.6632080078125,9070377862,0.037103585490145585
2020-12-14,589.782470703125,590.4929809570312,577.118408203125,586.0111694335938,586.0111694335938,8125837102,-0.006193431308962327
2020-12-15,586.0217895507812,596.2477416992188,580.6287841796875,589.3555908203125,589.3555908203125,9326645840,0.005707094951707736
2020-12-16,589.378662109375,636.6403198242188,582.0391235351562,636.1818237304688,636.1818237304688,15817248373,0.07945327683237835
2020-12-17,636.1541748046875,673.834228515625,628.7493896484375,642.8689575195312,642.8689575195312,25479532147,0.010511356250089365
2020-12-18,642.9169921875,662.6990966796875,632.3560791015625,654.8119506835938,654.8119506835938,15756303983,0.018577647939548747
2020-12-19,654.6242065429688,668.7695922851562,646.6162109375,659.2979125976562,659.2979125976562,12830893778,0.006850763657229253
2020-12-20,659.18505859375,659.9237060546875,625.0144653320312,638.2908325195312,638.2908325195312,13375855442,-0.03186280386564
2020-12-21,638.315185546875,646.8465576171875,600.8360595703125,609.81787109375,609.81787109375,14419493621,-0.04460813155249255
2020-12-22,609.4205322265625,635.0765991210938,589.552001953125,634.8541870117188,634.8541870117188,14745890080,0.04105539884074627
2020-12-23,634.8245849609375,637.122802734375,560.3642578125,583.714599609375,583.714599609375,15261413038,-0.0805532804990381
2020-12-24,584.1356201171875,613.815185546875,568.5963745117188,611.607177734375,611.607177734375,14317413703,0.04778461622112218
2020-12-25,611.5545654296875,633.0614013671875,605.4244384765625,626.4107055664062,626.4107055664062,13520927700,0.02420430689984565
2020-12-26,626.498046875,650.721435546875,617.402099609375,635.8358154296875,635.8358154296875,14761125202,0.015046214535492375
2020-12-27,635.8871459960938,711.3935546875,628.3349609375,682.642333984375,682.642333984375,26093552821,0.07361415859069909
2020-12-28,683.205810546875,745.8777465820312,683.205810546875,730.3973388671875,730.3973388671875,24222565862,0.06995611391998069
2020-12-29,730.3587036132812,737.952880859375,692.1494140625,731.5201416015625,731.5201416015625,18710683199,0.0015372492130329984
2020-12-30,731.4728393554688,754.30322265625,720.9888916015625,751.6189575195312,751.6189575195312,17294574210,0.027475410142453693
